graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
berlin52,aco_basic,1,0,,,,0,false
berlin52,aco_basic,1,10,2160,,,400,true
berlin52,aco_basic,1,20,2009,,,800,true
berlin52,aco_basic,1,30,2009,,,1200,true
berlin52,aco_basic,1,40,2001,,,1600,true
berlin52,aco_basic,1,50,1896,,,2000,true
berlin52,aco_basic,1,60,1896,,,2400,true
berlin52,aco_basic,1,70,1896,,,2800,true
berlin52,aco_basic,1,80,1896,,,3200,true
berlin52,aco_basic,1,90,1896,,,3600,true
berlin52,aco_basic,1,100,1896,,,4000,true
berlin52,aco_basic,1,110,1896,,,4400,true
berlin52,aco_basic,1,120,1896,,,4800,true
berlin52,aco_basic,1,130,1896,,,5200,true
berlin52,aco_basic,1,140,1896,,,5600,true
berlin52,aco_basic,1,150,1896,,,6000,true
berlin52,aco_basic,1,160,1896,,,6400,true
berlin52,aco_basic,1,170,1896,,,6800,true
berlin52,aco_basic,1,180,1896,,,7200,true
berlin52,aco_basic,1,190,1896,,,7600,true
berlin52,aco_basic,1,200,1896,,,8000,true
berlin52,aco_basic,1,210,1896,,,8400,true
berlin52,aco_basic,1,220,1896,,,8800,true
berlin52,aco_basic,1,230,1896,,,9200,true
berlin52,aco_basic,1,240,1896,,,9600,true
berlin52,aco_basic,1,248,1896,,,9920,true
