graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
berlin52,aco_basic,3,0,,,,0,false
berlin52,aco_basic,3,10,2154,,,400,true
berlin52,aco_basic,3,20,2073,,,800,true
berlin52,aco_basic,3,30,1919,,,1200,true
berlin52,aco_basic,3,40,1919,,,1600,true
berlin52,aco_basic,3,50,1919,,,2000,true
berlin52,aco_basic,3,60,1919,,,2400,true
berlin52,aco_basic,3,70,1919,,,2800,true
berlin52,aco_basic,3,80,1919,,,3200,true
berlin52,aco_basic,3,90,1919,,,3600,true
berlin52,aco_basic,3,100,1919,,,4000,true
berlin52,aco_basic,3,110,1919,,,4400,true
berlin52,aco_basic,3,120,1919,,,4800,true
berlin52,aco_basic,3,130,1918,,,5200,true
berlin52,aco_basic,3,140,1918,,,5600,true
berlin52,aco_basic,3,150,1918,,,6000,true
berlin52,aco_basic,3,160,1890,,,6400,true
berlin52,aco_basic,3,170,1890,,,6800,true
berlin52,aco_basic,3,180,1890,,,7200,true
berlin52,aco_basic,3,190,1890,,,7600,true
berlin52,aco_basic,3,200,1890,,,8000,true
berlin52,aco_basic,3,210,1890,,,8400,true
berlin52,aco_basic,3,220,1890,,,8800,true
berlin52,aco_basic,3,230,1890,,,9200,true
berlin52,aco_basic,3,240,1890,,,9600,true
berlin52,aco_basic,3,250,1890,,,10000,true
berlin52,aco_basic,3,260,1890,,,10400,true
berlin52,aco_basic,3,270,1890,,,10800,true
berlin52,aco_basic,3,280,1890,,,11200,true
berlin52,aco_basic,3,290,1890,,,11600,true
berlin52,aco_basic,3,300,1890,,,12000,true
berlin52,aco_basic,3,310,1890,,,12400,true
berlin52,aco_basic,3,320,1890,,,12800,true
berlin52,aco_basic,3,330,1890,,,13200,true
berlin52,aco_basic,3,340,1890,,,13600,true
berlin52,aco_basic,3,350,1890,,,14000,true
berlin52,aco_basic,3,358,1890,,,14320,true
