graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
berlin52,sa_basic,3,0,7724,7724,298.53885933182062,211,true
berlin52,sa_basic,3,10,7553,7611,283.94333344819063,221,true
berlin52,sa_basic,3,20,7553,7956,270.0613809207947,231,true
berlin52,sa_basic,3,30,7105,7105,256.85811524134351,241,true
berlin52,sa_basic,3,40,6943,7097,244.30035549838649,251,true
berlin52,sa_basic,3,50,6943,7030,232.35654299090481,261,true
berlin52,sa_basic,3,60,6943,7003,220.99666191865521,271,true
berlin52,sa_basic,3,70,6479,6527,210.1921639499522,281,true
berlin52,sa_basic,3,80,6351,6614,199.91589647732195,291,true
berlin52,sa_basic,3,90,6351,6577,190.14203438072741,301,true
berlin52,sa_basic,3,100,6351,6439,180.84601512688093,311,true
berlin52,sa_basic,3,110,6036,6610,172.00447704154266,321,true
berlin52,sa_basic,3,120,6036,6721,163.59520059967846,331,true
berlin52,sa_basic,3,130,6036,6670,155.59705258593431,341,true
berlin52,sa_basic,3,140,6036,6656,147.98993298509751,351,true
berlin52,sa_basic,3,150,6036,6364,140.75472446907693,361,true
berlin52,sa_basic,3,160,6036,6481,133.87324435345755,371,true
berlin52,sa_basic,3,170,6036,6278,127.32819890289313,381,true
berlin52,sa_basic,3,180,6036,6341,121.10313987050243,391,true
berlin52,sa_basic,3,190,5971,5971,115.18242316204818,401,true
berlin52,sa_basic,3,200,5645,5645,109.5511695210194,411,true
berlin52,sa_basic,3,210,5645,5736,104.19522713581465,421,true
berlin52,sa_basic,3,220,5645,5883,99.101136075055408,431,true
berlin52,sa_basic,3,230,5645,5694,94.25609446165214,441,true
berlin52,sa_basic,3,240,5528,5528,89.647926300616078,451,true
berlin52,sa_basic,3,250,5521,5521,85.265050879764843,461,true
berlin52,sa_basic,3,260,5095,5095,81.096453666423812,471,true
berlin52,sa_basic,3,270,4947,4947,77.13165862698375,481,true
berlin52,sa_basic,3,280,4884,5067,73.360701899751859,491,true
berlin52,sa_basic,3,290,4884,5073,69.77410675493357,501,true
berlin52,sa_basic,3,300,4884,5082,66.362859778817551,511,true
berlin52,sa_basic,3,310,4884,5105,63.118388222312888,521,true
berlin52,sa_basic,3,320,4884,5280,60.032538456913265,531,true
berlin52,sa_basic,3,330,4884,5395,57.097555483946245,541,true
