graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
small6,sa_basic,4,0,,75,239.50187515756775,211,false
small6,sa_basic,4,10,,177,227.79265972791126,221,false
small6,sa_basic,4,20,,178,216.65590631295885,231,false
small6,sa_basic,4,30,,173,206.06362731949838,241,false
small6,sa_basic,4,40,,129,195.98920346409827,251,false
small6,sa_basic,4,50,12,21,186.40731687662119,261,true
small6,sa_basic,4,60,12,177,177.29388747429763,271,true
small6,sa_basic,4,70,12,230,168.62601244646308,281,true
small6,sa_basic,4,80,12,77,160.38190869787834,291,true
small6,sa_basic,4,90,12,77,152.5408581059886,301,true
small6,sa_basic,4,100,12,182,145.08315545454764,311,true
small6,sa_basic,4,110,12,69,137.99005891276067,321,true
small6,sa_basic,4,120,12,123,131.24374293549536,331,true
small6,sa_basic,4,130,12,127,124.82725346619527,341,true
small6,sa_basic,4,140,12,19,118.72446532991694,351,true
small6,sa_basic,4,150,12,228,112.9200417094163,361,true
small6,sa_basic,4,160,12,126,107.39939560244335,371,true
small6,sa_basic,4,170,12,120,102.14865316338494,381,true
small6,sa_basic,4,180,12,182,97.154618837129917,391,true
small6,sa_basic,4,190,12,118,92.404742197534972,401,true
small6,sa_basic,4,200,12,120,87.887086407153475,411,true
small6,sa_basic,4,210,12,23,83.590298218964307,421,true
small6,sa_basic,4,220,12,74,79.503579444711932,431,true
small6,sa_basic,4,230,12,122,75.61665981815581,441,true
small6,sa_basic,4,240,12,228,71.91977118503209,451,true
small6,sa_basic,4,250,12,77,68.403622954864346,461,true
small6,sa_basic,4,260,12,74,65.059378752932489,471,true
small6,sa_basic,4,270,12,122,61.878634213723679,481,true
small6,sa_basic,4,280,12,73,58.853395860058512,491,true
small6,sa_basic,4,290,12,21,55.976061014813972,501,true
small6,sa_basic,4,300,12,75,53.239398694759714,511,true
small6,sa_basic,4,310,12,75,50.636531438492156,521,true
small6,sa_basic,4,320,12,70,48.16091802279842,531,true
small6,sa_basic,4,330,12,120,45.806337024015143,541,true
small6,sa_basic,4,340,12,182,43.566871183070155,551,true
small6,sa_basic,4,350,12,125,41.43689253491533,561,true
small6,sa_basic,4,360,12,21,39.411048264979485,571,true
small6,sa_basic,4,370,12,12,37.484247257097472,581,true
small6,sa_basic,4,380,12,69,35.651647299109221,591,true
small6,sa_basic,4,390,12,69,33.908642913975442,601,true
small6,sa_basic,4,400,12,19,32.250853785828454,611,true
small6,sa_basic,4,410,12,21,30.674113751871829,621,true
small6,sa_basic,4,420,12,12,29.17446033246474,631,true
small6,sa_basic,4,430,12,71,27.748124773079024,641,true
small6,sa_basic,4,440,12,77,26.391522573103707,651,true
small6,sa_basic,4,450,12,76,25.101244477695026,661,true
small6,sa_basic,4,460,12,173,23.874047910033756,671,true
small6,sa_basic,4,470,12,12,22.706848822458291,681,true
small6,sa_basic,4,480,12,23,21.596713945994868,691,true
small6,sa_basic,4,490,12,23,20.540853418807131,701,true
small6,sa_basic,4,500,12,21,19.536613775039942,711,true
small6,sa_basic,4,510,12,12,18.581471276437636,721,true
small6,sa_basic,4,520,12,21,17.673025569978599,731,true
small6,sa_basic,4,530,12,77,16.808993655587262,741,true
small6,sa_basic,4,540,12,75,15.987204148763931,751,true
small6,sa_basic,4,550,12,74,15.205591823713792,761,true
small6,sa_basic,4,560,12,19,14.462192423261698,771,true
small6,sa_basic,4,570,12,19,13.755137722509531,781,true
small6,sa_basic,4,580,12,21,13.082650833830701,791,true
small6,sa_basic,4,590,12,21,12.443041741402858,801,true
small6,sa_basic,4,600,12,12,11.834703054056719,811,true
small6,sa_basic,4,610,12,12,11.256105965767555,821,true
small6,sa_basic,4,620,12,12,10.705796413637731,831,true
small6,sa_basic,4,630,12,21,10.182391423714975,841,true
small6,sa_basic,4,640,12,21,9.6845756354631085,851,true
small6,sa_basic,4,650,12,12,9.2110979961509525,861,true
small6,sa_basic,4,660,12,19,8.7607686168521415,871,true
small6,sa_basic,4,670,12,12,8.3324557821546819,881,true
small6,sa_basic,4,680,12,12,7.9250831060654141,891,true
small6,sa_basic,4,690,12,12,7.5376268269619588,901,true
small6,sa_basic,4,700,12,12,7.1691132347940894,911,true
small6,sa_basic,4,710,12,12,6.8186162240688981,921,true
small6,sa_basic,4,720,12,19,6.4852549664701984,931,true
small6,sa_basic,4,730,12,19,6.168191697263266,941,true
small6,sa_basic,4,740,12,19,5.8666296099219561,951,true
small6,sa_basic,4,750,12,19,5.5798108536872322,961,true
small6,sa_basic,4,760,12,19,5.3070146290247946,971,true
small6,sa_basic,4,770,12,19,5.0475553761955325,981,true
small6,sa_basic,4,780,12,12,4.8007810523865393,991,true
small6,sa_basic,4,790,12,12,4.5660714930729673,1001,true
small6,sa_basic,4,800,12,12,4.3428368534926722,1011,true
small6,sa_basic,4,810,12,12,4.1305161263169765,1021,true
small6,sa_basic,4,820,12,12,3.9285757317923156,1031,true
