graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
world666,sa_cauchy,1,0,5149049,5149049,20505.115396411413,211,true
world666,sa_cauchy,1,10,5131477,5133563,1864.1013996737647,221,true
world666,sa_cauchy,1,20,5071713,5071713,976.43406649578151,231,true
world666,sa_cauchy,1,30,5039282,5039565,661.45533536811013,241,true
world666,sa_cauchy,1,40,5029605,5029605,500.12476576613204,251,true
world666,sa_cauchy,1,50,5009820,5009875,402.06108620414534,261,true
world666,sa_cauchy,1,60,4976967,4976967,336.14943272805596,271,true
world666,sa_cauchy,1,70,4973648,4973663,288.80444220297767,281,true
world666,sa_cauchy,1,80,4962070,4962070,253.14957279520263,291,true
world666,sa_cauchy,1,90,4926909,4926909,225.33093842210343,301,true
world666,sa_cauchy,1,100,4921240,4921240,203.02094451892489,311,true
world666,sa_cauchy,1,110,4889051,4889125,184.73076933703976,321,true
world666,sa_cauchy,1,120,4870193,4870193,169.4637636067059,331,true
world666,sa_cauchy,1,130,4864342,4864342,156.52759844588866,341,true
world666,sa_cauchy,1,140,4860782,4860782,145.42635032915896,351,true
world666,sa_cauchy,1,150,4840091,4840091,135.79546620140007,361,true
world666,sa_cauchy,1,160,4825608,4825608,127.36096519510194,371,true
world666,sa_cauchy,1,170,4813480,4813480,119.91295553456966,381,true
world666,sa_cauchy,1,180,4810042,4810042,113.28793036691388,391,true
world666,sa_cauchy,1,190,4778508,4778508,107.35662511210164,401,true
world666,sa_cauchy,1,200,4760571,4760571,102.01549948463389,411,true
world666,sa_cauchy,1,210,4740090,4740090,97.180641689153617,421,true
world666,sa_cauchy,1,220,4717090,4717090,92.78332758557201,431,true
world666,sa_cauchy,1,230,4707807,4707807,88.766733317798327,441,true
world666,sa_cauchy,1,240,4687985,4687985,85.08346637515109,451,true
world666,sa_cauchy,1,250,4683714,4683714,81.693686838292479,461,true
world666,sa_cauchy,1,260,4668271,4668271,78.563660522649087,471,true
world666,sa_cauchy,1,270,4668271,4668271,75.664632459082711,481,true
world666,sa_cauchy,1,280,4651991,4651991,72.971940912496137,491,true
world666,sa_cauchy,1,290,4641409,4641409,70.46431407701516,501,true
world666,sa_cauchy,1,300,4622669,4622669,68.123306964821964,511,true
world666,sa_cauchy,1,310,4583492,4583492,65.932846933798757,521,true
world666,sa_cauchy,1,320,4572735,4572735,63.878864163275431,531,true
world666,sa_cauchy,1,330,4559070,4559070,61.948989113025419,541,true
world666,sa_cauchy,1,340,4528755,4528755,60.132303215282732,551,true
world666,sa_cauchy,1,350,4501152,4501152,58.419132183508296,561,true
world666,sa_cauchy,1,360,4491628,4491628,56.800873674269845,571,true
world666,sa_cauchy,1,370,4469761,4469761,55.269852820515936,581,true
world666,sa_cauchy,1,380,4462303,4462303,53.819200515515519,591,true
world666,sa_cauchy,1,390,4460774,4460774,52.442750374453745,601,true
world666,sa_cauchy,1,400,4452940,4452940,51.134951113245421,611,true
world666,sa_cauchy,1,410,4441347,4441347,49.890791718762564,621,true
world666,sa_cauchy,1,420,4418505,4418505,48.705737283637561,631,true
world666,sa_cauchy,1,430,4391471,4391471,47.575673773576362,641,true
world666,sa_cauchy,1,440,4369742,4369742,46.496860309322933,651,true
world666,sa_cauchy,1,450,4353801,4353801,45.465887796921095,661,true
world666,sa_cauchy,1,460,4344798,4344798,44.479642942324105,671,true
world666,sa_cauchy,1,470,4343710,4343710,43.535276850130387,681,true
world666,sa_cauchy,1,480,4318381,4318381,42.630177539316868,691,true
world666,sa_cauchy,1,490,4299096,4299096,41.761945817538518,701,true
world666,sa_cauchy,1,500,4299096,4299099,40.92837404473336,711,true
world666,sa_cauchy,1,510,4295322,4295322,40.1274273902376,721,true
world666,sa_cauchy,1,520,4267189,4267189,39.35722724839043,731,true
world666,sa_cauchy,1,530,4258165,4258165,38.616036528081757,741,true
world666,sa_cauchy,1,540,4242751,4242779,37.902246573773404,751,true
world666,sa_cauchy,1,550,4228978,4228978,37.21436551072852,761,true
world666,sa_cauchy,1,560,4227708,4227708,36.551007836740489,771,true
world666,sa_cauchy,1,570,4227584,4227584,35.910885107550634,781,true
world666,sa_cauchy,1,580,4208929,4208929,35.292797584184875,791,true
world666,sa_cauchy,1,590,4203109,4203109,34.695626728276501,801,true
world666,sa_cauchy,1,600,4195778,4195778,34.118328446608011,811,true
world666,sa_cauchy,1,610,4190619,4190619,33.559926999036684,821,true
world666,sa_cauchy,1,620,4146377,4146377,33.019509495026426,831,true
world666,sa_cauchy,1,630,4143079,4143079,32.49622091348877,841,true
world666,sa_cauchy,1,640,4125193,4125193,31.989259588785355,851,true
world666,sa_cauchy,1,650,4098905,4098905,31.497873112767149,861,true
world666,sa_cauchy,1,660,4074819,4074819,31.021354608791849,871,true
world666,sa_cauchy,1,670,4062869,4062869,30.559039338914179,881,true
world666,sa_cauchy,1,680,4059814,4059814,30.110301610002075,891,true
world666,sa_cauchy,1,690,4034325,4034325,29.67455194849698,901,true
world666,sa_cauchy,1,700,4032308,4032308,29.251234516992028,911,true
world666,sa_cauchy,1,710,4003181,4003181,28.839824748820554,921,true
world666,sa_cauchy,1,720,3994440,3994440,28.439827179488784,931,true
world666,sa_cauchy,1,730,3989183,3989183,28.050773456103165,941,true
world666,sa_cauchy,1,740,3974487,3974487,27.672220507977617,951,true
world666,sa_cauchy,1,750,3966794,3966794,27.303748863397352,961,true
world666,sa_cauchy,1,760,3966667,3966667,26.944961099095156,971,true
world666,sa_cauchy,1,770,3962020,3962020,26.595480410390937,981,true
