graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
small6,sa_basic,5,0,,125,232.61804425508362,211,false
small6,sa_basic,5,10,,236,221.2453784201453,221,false
small6,sa_basic,5,20,23,231,210.42872073413349,231,true
small6,sa_basic,5,30,23,75,200.14088803118719,241,true
small6,sa_basic,5,40,23,120,190.35602612687791,251,true
small6,sa_basic,5,50,12,177,181.04954484448069,261,true
small6,sa_basic,5,60,12,175,172.19805621780267,271,true
small6,sa_basic,5,70,12,182,163.77931571526668,281,true
small6,sa_basic,5,80,12,229,155.7721663375421,291,true
small6,sa_basic,5,90,12,176,148.15648544823557,301,true
small6,sa_basic,5,100,12,124,140.91313420402156,311,true
small6,sa_basic,5,110,12,127,134.02390945712779,321,true
small6,sa_basic,5,120,12,175,127.47149800930164,331,true
small6,sa_basic,5,130,12,181,121.23943310229424,341,true
small6,sa_basic,5,140,12,19,115.31205303551928,351,true
small6,sa_basic,5,150,12,19,109.67446180688876,361,true
small6,sa_basic,5,160,12,70,104.3124916779133,371,true
small6,sa_basic,5,170,12,126,99.212667568989858,381,true
small6,sa_basic,5,180,12,75,94.362173195399222,391,true
small6,sa_basic,5,190,12,74,89.748818858909928,401,true
small6,sa_basic,5,200,12,121,85.36101081404675,411,true
small6,sa_basic,5,210,12,123,81.187722132038189,421,true
small6,sa_basic,5,220,12,72,77.218464989221673,431,true
small6,sa_basic,5,230,12,125,73.443264310265278,441,true
small6,sa_basic,5,240,12,122,69.852632699968581,451,true
small6,sa_basic,5,250,12,122,66.437546600644765,461,true
small6,sa_basic,5,260,12,73,63.18942361516504,471,true
small6,sa_basic,5,270,12,124,60.100100938676547,481,true
small6,sa_basic,5,280,12,73,57.161814844790705,491,true
small6,sa_basic,5,290,12,122,54.367181174689172,501,true
small6,sa_basic,5,300,12,127,51.709176780114873,511,true
small6,sa_basic,5,310,12,122,49.181121873612724,521,true
small6,sa_basic,5,320,12,72,46.776663241664821,531,true
small6,sa_basic,5,330,12,75,44.489758278533294,541,true
small6,sa_basic,5,340,12,23,42.314659800686449,551,true
small6,sa_basic,5,350,12,127,40.245901603645628,561,true
small6,sa_basic,5,360,12,23,38.278284724956016,571,true
small6,sa_basic,5,370,12,69,36.40686437875889,581,true
small6,sa_basic,5,380,12,118,34.626937529131034,591,true
small6,sa_basic,5,390,12,69,32.93403107096195,601,true
small6,sa_basic,5,400,12,124,31.323890588666401,611,true
small6,sa_basic,5,410,12,21,29.792469664482066,621,true
small6,sa_basic,5,420,12,21,28.335919709483086,631,true
small6,sa_basic,5,430,12,21,26.950580291754097,641,true
small6,sa_basic,5,440,12,21,25.632969937418494,651,true
small6,sa_basic,5,450,12,23,24.379777381403315,661,true
small6,sa_basic,5,460,12,23,23.187853245952979,671,true
small6,sa_basic,5,470,12,23,22.054202125979511,681,true
small6,sa_basic,5,480,12,23,20.975975061358877,691,true
small6,sa_basic,5,490,12,21,19.950462377255818,701,true
small6,sa_basic,5,500,12,19,18.975086874484248,711,true
small6,sa_basic,5,510,12,23,18.047397352790068,721,true
small6,sa_basic,5,520,12,74,17.165062450779786,731,true
small6,sa_basic,5,530,12,12,16.325864787014279,741,true
small6,sa_basic,5,540,12,19,15.527695387543703,751,true
small6,sa_basic,5,550,12,12,14.768548385879457,761,true
small6,sa_basic,5,560,12,21,14.046515982083871,771,true
small6,sa_basic,5,570,12,12,13.359783648309341,781,true
small6,sa_basic,5,580,12,12,12.706625568737982,791,true
small6,sa_basic,5,590,12,12,12.085400302462096,801,true
small6,sa_basic,5,600,12,19,11.494546658405804,811,true
small6,sa_basic,5,610,12,21,10.932579771921247,821,true
small6,sa_basic,5,620,12,23,10.398087373199475,831,true
small6,sa_basic,5,630,12,12,9.8897262381182447,841,true
small6,sa_basic,5,640,12,12,9.4062188126074098,851,true
small6,sa_basic,5,650,12,21,8.9463500020486304,861,true
small6,sa_basic,5,660,12,12,8.5089641176409305,871,true
small6,sa_basic,5,670,12,12,8.0929619720580348,881,true
small6,sa_basic,5,680,12,21,7.6972981170986472,891,true
small6,sa_basic,5,690,12,21,7.3209782163876351,901,true
small6,sa_basic,5,700,12,21,6.9630565465255163,911,true
small6,sa_basic,5,710,12,23,6.6226336204064316,921,true
small6,sa_basic,5,720,12,23,6.298853926731768,931,true
small6,sa_basic,5,730,12,23,5.9909037800386917,941,true
small6,sa_basic,5,740,12,23,5.6980092758404872,951,true
small6,sa_basic,5,750,12,21,5.4194343457398242,961,true
small6,sa_basic,5,760,12,12,5.154478907627289,971,true
small6,sa_basic,5,770,12,12,4.9024771063164616,981,true
small6,sa_basic,5,780,12,19,4.6627956401941093,991,true
small6,sa_basic,5,790,12,19,4.4348321696802513,1001,true
small6,sa_basic,5,800,12,12,4.2180138034983861,1011,true
small6,sa_basic,5,810,12,12,4.011795658951776,1021,true
small6,sa_basic,5,820,12,12,3.815659492587641,1031,true
small6,sa_basic,5,830,12,12,3.6291123978079924,1041,true
small6,sa_basic,5,840,12,12,3.4516855661541097,1051,true
small6,sa_basic,5,850,12,12,3.2829331091516578,1061,true
small6,sa_basic,5,860,12,21,3.1224309377556354,1071,true
small6,sa_basic,5,870,12,12,2.9697756965791249,1081,true
small6,sa_basic,5,880,12,12,2.8245837502274505,1091,true
small6,sa_basic,5,890,12,12,2.6864902191903295,1101,true
small6,sa_basic,5,900,12,12,2.5551480628691348,1111,true
small6,sa_basic,5,910,12,12,2.430227207434827,1121,true
small6,sa_basic,5,920,12,12,2.3114137163248065,1131,true
small6,sa_basic,5,930,12,12,2.198409001294062,1141,true
small6,sa_basic,5,940,12,12,2.0909290720379219,1151,true
small6,sa_basic,5,950,12,12,1.9887038225006637,1161,true
small6,sa_basic,5,960,12,12,1.8914763520763858,1171,true
small6,sa_basic,5,970,12,12,1.7990023199962935,1181,true
small6,sa_basic,5,980,12,12,1.7110493312799007,1191,true
small6,sa_basic,5,990,12,12,1.6273963527069981,1201,true
small6,sa_basic,5,1000,12,12,1.5478331573426742,1211,true
small6,sa_basic,5,1010,12,12,1.4721597962194382,1221,true
small6,sa_basic,5,1020,12,12,1.400186095848734,1231,true
small6,sa_basic,5,1030,12,12,1.3317311802990486,1241,true
small6,sa_basic,5,1040,12,12,1.266623016639564,1251,true
small6,sa_basic,5,1050,12,12,1.2046979826070052,1261,true
small6,sa_basic,5,1060,12,12,1.1458004554092003,1271,true
small6,sa_basic,5,1070,12,12,1.089782420631985,1281,true
small6,sa_basic,5,1080,12,12,1.0365031002665914,1291,true
small6,sa_basic,5,1090,12,12,0.98582859892273467,1301,true
small6,sa_basic,5,1100,12,12,0.93763156733829123,1311,true
small6,sa_basic,5,1110,12,12,0.89179088233994841,1321,true
small6,sa_basic,5,1120,12,12,0.84819134245053407,1331,true
small6,sa_basic,5,1130,12,12,0.80672337837806563,1341,true
small6,sa_basic,5,1140,12,12,0.76728277765895025,1351,true
small6,sa_basic,5,1150,12,12,0.72977042276334403,1361,true
small6,sa_basic,5,1160,12,12,0.69409204200450569,1371,true
small6,sa_basic,5,1170,12,12,0.66015797262615949,1381,true
small6,sa_basic,5,1180,12,12,0.62788293547248608,1391,true
small6,sa_basic,5,1190,12,12,0.59718582067446802,1401,true
small6,sa_basic,5,1200,12,12,0.56798948381400227,1411,true
small6,sa_basic,5,1210,12,12,0.54022055205352215,1421,true
small6,sa_basic,5,1220,12,12,0.51380923974391668,1431,true
small6,sa_basic,5,1230,12,12,0.48868917304735571,1441,true
small6,sa_basic,5,1240,12,12,0.46479722313428062,1451,true
small6,sa_basic,5,1250,12,12,0.44207334753537414,1461,true
small6,sa_basic,5,1260,12,12,0.42046043924981019,1471,true
small6,sa_basic,5,1270,12,12,0.39990418323058274,1481,true
small6,sa_basic,5,1280,12,12,0.38035291988624742,1491,true
small6,sa_basic,5,1290,12,12,0.36175751525604599,1501,true
small6,sa_basic,5,1300,12,12,0.34407123753215141,1511,true
small6,sa_basic,5,1310,12,12,0.32724963961872405,1521,true
small6,sa_basic,5,1320,12,12,0.31125044743264146,1531,true
small6,sa_basic,5,1330,12,12,0.29603345366518946,1541,true
small6,sa_basic,5,1340,12,12,0.28156041673773141,1551,true
small6,sa_basic,5,1350,12,12,0.26779496469742087,1561,true
small6,sa_basic,5,1360,12,12,0.25470250381144066,1571,true
small6,sa_basic,5,1370,12,12,0.24225013163005807,1581,true
small6,sa_basic,5,1380,12,12,0.23040655430001497,1591,true
small6,sa_basic,5,1390,12,12,0.21914200792045618,1601,true
small6,sa_basic,5,1400,12,12,0.2084281837437563,1611,true
small6,sa_basic,5,1410,12,12,0.19823815703326791,1621,true
small6,sa_basic,5,1420,12,12,0.18854631939920566,1631,true
small6,sa_basic,5,1430,12,12,0.1793283144426196,1641,true
small6,sa_basic,5,1440,12,12,0.17056097654572691,1651,true
small6,sa_basic,5,1450,12,12,0.16222227265477579,1661,true
small6,sa_basic,5,1460,12,12,0.15429124690913781,1671,true
small6,sa_basic,5,1470,12,12,0.14674796797747666,1681,true
small6,sa_basic,5,1480,12,12,0.13957347896864478,1691,true
small6,sa_basic,5,1490,12,12,0.13274974979142937,1701,true
small6,sa_basic,5,1500,12,12,0.12625963184342498,1711,true
small6,sa_basic,5,1510,12,12,0.12008681491516025,1721,true
small6,sa_basic,5,1520,12,12,0.11421578620117707,1731,true
small6,sa_basic,5,1530,12,12,0.10863179131505223,1741,true
small6,sa_basic,5,1540,12,12,0.10332079721038981,1751,true
small6,sa_basic,5,1550,12,12,0.0982694569146014,1761,true
small6,sa_basic,5,1560,12,12,0.093465075986847085,1771,true
small6,sa_basic,5,1570,12,12,0.08889558061584342,1781,true
small6,sa_basic,5,1580,12,12,0.084549487277365373,1791,true
small6,sa_basic,5,1590,12,12,0.080415873875189087,1801,true
small6,sa_basic,5,1600,12,12,0.076484352292950156,1811,true
small6,sa_basic,5,1610,12,12,0.072745042287937892,1821,true
small6,sa_basic,5,1620,12,12,0.069188546661218681,1831,true
small6,sa_basic,5,1630,12,12,0.065805927641688841,1841,true
