graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
world666,aco_basic,2,0,,,,0,false
world666,aco_basic,2,10,596051,,,400,true
world666,aco_basic,2,20,395559,,,800,true
world666,aco_basic,2,30,374593,,,1200,true
world666,aco_basic,2,40,374593,,,1600,true
world666,aco_basic,2,50,374593,,,2000,true
world666,aco_basic,2,60,374593,,,2400,true
world666,aco_basic,2,70,374593,,,2800,true
world666,aco_basic,2,80,374593,,,3200,true
world666,aco_basic,2,90,374593,,,3600,true
world666,aco_basic,2,100,369115,,,4000,true
world666,aco_basic,2,110,369115,,,4400,true
world666,aco_basic,2,120,364764,,,4800,true
world666,aco_basic,2,130,364764,,,5200,true
world666,aco_basic,2,140,364764,,,5600,true
world666,aco_basic,2,150,364764,,,6000,true
world666,aco_basic,2,160,364764,,,6400,true
world666,aco_basic,2,170,364764,,,6800,true
world666,aco_basic,2,180,364764,,,7200,true
world666,aco_basic,2,190,364764,,,7600,true
world666,aco_basic,2,200,364764,,,8000,true
world666,aco_basic,2,210,364764,,,8400,true
world666,aco_basic,2,220,364764,,,8800,true
world666,aco_basic,2,230,364560,,,9200,true
world666,aco_basic,2,240,364560,,,9600,true
world666,aco_basic,2,250,364560,,,10000,true
world666,aco_basic,2,260,364560,,,10400,true
world666,aco_basic,2,270,364560,,,10800,true
world666,aco_basic,2,280,364560,,,11200,true
world666,aco_basic,2,290,364560,,,11600,true
world666,aco_basic,2,300,364560,,,12000,true
world666,aco_basic,2,310,358186,,,12400,true
world666,aco_basic,2,320,358186,,,12800,true
world666,aco_basic,2,330,358186,,,13200,true
world666,aco_basic,2,340,357417,,,13600,true
world666,aco_basic,2,350,357417,,,14000,true
world666,aco_basic,2,360,357417,,,14400,true
world666,aco_basic,2,370,357417,,,14800,true
world666,aco_basic,2,380,357417,,,15200,true
world666,aco_basic,2,390,355306,,,15600,true
world666,aco_basic,2,400,352743,,,16000,true
world666,aco_basic,2,410,352141,,,16400,true
world666,aco_basic,2,420,352141,,,16800,true
world666,aco_basic,2,430,348191,,,17200,true
world666,aco_basic,2,440,348191,,,17600,true
world666,aco_basic,2,450,348191,,,18000,true
world666,aco_basic,2,460,348191,,,18400,true
world666,aco_basic,2,470,348191,,,18800,true
world666,aco_basic,2,480,348191,,,19200,true
world666,aco_basic,2,490,348191,,,19600,true
world666,aco_basic,2,500,348191,,,20000,true
world666,aco_basic,2,510,348191,,,20400,true
world666,aco_basic,2,520,348191,,,20800,true
world666,aco_basic,2,530,346355,,,21200,true
world666,aco_basic,2,540,346355,,,21600,true
world666,aco_basic,2,550,346355,,,22000,true
world666,aco_basic,2,560,346355,,,22400,true
world666,aco_basic,2,570,346355,,,22800,true
world666,aco_basic,2,580,346355,,,23200,true
world666,aco_basic,2,590,345352,,,23600,true
world666,aco_basic,2,600,345352,,,24000,true
world666,aco_basic,2,610,345352,,,24400,true
world666,aco_basic,2,620,345352,,,24800,true
world666,aco_basic,2,630,345352,,,25200,true
world666,aco_basic,2,640,345352,,,25600,true
world666,aco_basic,2,650,344379,,,26000,true
world666,aco_basic,2,660,344379,,,26400,true
world666,aco_basic,2,670,344379,,,26800,true
world666,aco_basic,2,680,344379,,,27200,true
world666,aco_basic,2,690,344325,,,27600,true
world666,aco_basic,2,700,344325,,,28000,true
world666,aco_basic,2,710,344325,,,28400,true
world666,aco_basic,2,720,344325,,,28800,true
world666,aco_basic,2,730,344325,,,29200,true
world666,aco_basic,2,740,344325,,,29600,true
world666,aco_basic,2,750,344325,,,30000,true
world666,aco_basic,2,760,344325,,,30400,true
world666,aco_basic,2,770,344325,,,30800,true
world666,aco_basic,2,780,344325,,,31200,true
world666,aco_basic,2,790,344325,,,31600,true
world666,aco_basic,2,800,344325,,,32000,true
world666,aco_basic,2,810,344325,,,32400,true
world666,aco_basic,2,820,343608,,,32800,true
world666,aco_basic,2,830,343608,,,33200,true
world666,aco_basic,2,840,343608,,,33600,true
world666,aco_basic,2,850,343608,,,34000,true
world666,aco_basic,2,860,343608,,,34400,true
world666,aco_basic,2,870,343608,,,34800,true
world666,aco_basic,2,880,343608,,,35200,true
world666,aco_basic,2,890,343608,,,35600,true
world666,aco_basic,2,900,343608,,,36000,true
world666,aco_basic,2,910,343608,,,36400,true
world666,aco_basic,2,920,343608,,,36800,true
world666,aco_basic,2,930,343608,,,37200,true
world666,aco_basic,2,940,343608,,,37600,true
world666,aco_basic,2,950,343608,,,38000,true
world666,aco_basic,2,960,343608,,,38400,true
world666,aco_basic,2,970,343608,,,38800,true
world666,aco_basic,2,980,343608,,,39200,true
world666,aco_basic,2,990,343608,,,39600,true
world666,aco_basic,2,1000,343608,,,40000,true
world666,aco_basic,2,1000,343608,,,40000,true
