graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
small6,sa_basic,1,0,,74,198.30284020931137,211,false
small6,sa_basic,1,10,,236,188.60784022321124,221,false
small6,sa_basic,1,20,12,177,179.38682752156592,231,true
small6,sa_basic,1,30,12,180,170.61662892787746,241,true
small6,sa_basic,1,40,12,231,162.27520419922368,251,true
small6,sa_basic,1,50,12,176,154.34159063728339,261,true
small6,sa_basic,1,60,12,19,146.79585040732132,271,true
small6,sa_basic,1,70,12,77,139.61902043274131,281,true
small6,sa_basic,1,80,12,72,132.79306473928787,291,true
small6,sa_basic,1,90,12,21,126.30082912913377,301,true
small6,sa_basic,1,100,12,129,120.12599807094558,311,true
small6,sa_basic,1,110,12,71,114.25305369758813,321,true
small6,sa_basic,1,120,12,121,108.66723680842588,331,true
small6,sa_basic,1,130,12,175,103.35450977821687,341,true
small6,sa_basic,1,140,12,182,98.301521279385753,351,true
small6,sa_basic,1,150,12,120,93.495572729020438,361,true
small6,sa_basic,1,160,12,12,88.924586376270696,371,true
small6,sa_basic,1,170,12,182,84.577074949949605,381,true
small6,sa_basic,1,180,12,124,80.442112790059937,391,true
small6,sa_basic,1,190,12,19,76.509308390696219,401,true
small6,sa_basic,1,200,12,124,72.768778285321048,411,true
small6,sa_basic,1,210,12,231,69.21112220878652,421,true
small6,sa_basic,1,220,12,122,65.82739947368141,431,true
small6,sa_basic,1,230,12,78,62.609106501635594,441,true
small6,sa_basic,1,240,12,122,59.548155453116031,451,true
small6,sa_basic,1,250,12,23,56.63685390200925,461,true
small6,sa_basic,1,260,12,19,53.867885503910884,471,true
small6,sa_basic,1,270,12,12,51.234291609539945,481,true
small6,sa_basic,1,280,12,236,48.729453777070937,491,true
small6,sa_basic,1,290,12,74,46.347077139435747,501,true
small6,sa_basic,1,300,12,21,44.081174584795932,511,true
small6,sa_basic,1,310,12,12,41.926051710429725,521,true
small6,sa_basic,1,320,12,12,39.876292512221518,531,true
small6,sa_basic,1,330,12,21,37.926745773790294,541,true
small6,sa_basic,1,340,12,71,36.072512121051837,551,true
small6,sa_basic,1,350,12,70,34.308931709681751,561,true
small6,sa_basic,1,360,12,122,32.631572514536664,571,true
small6,sa_basic,1,370,12,124,31.036219191604264,581,true
small6,sa_basic,1,380,12,12,29.518862484491024,591,true
small6,sa_basic,1,390,12,21,28.075689148825429,601,true
small6,sa_basic,1,400,12,21,26.703072369255811,611,true
small6,sa_basic,1,410,12,23,25.397562644959844,621,true
small6,sa_basic,1,420,12,21,24.155879120760364,631,true
small6,sa_basic,1,430,12,71,22.974901342061806,641,true
small6,sa_basic,1,440,12,127,21.851661412886639,651,true
small6,sa_basic,1,450,12,71,20.783336537304478,661,true
small6,sa_basic,1,460,12,12,19.767241925509701,671,true
small6,sa_basic,1,470,12,21,18.80082404672001,681,true
small6,sa_basic,1,480,12,12,17.881654211939889,691,true
small6,sa_basic,1,490,12,12,17.007422470461965,701,true
small6,sa_basic,1,500,12,12,16.175931804767576,711,true
small6,sa_basic,1,510,12,19,15.385092609237915,721,true
small6,sa_basic,1,520,12,23,14.632917438800256,731,true
small6,sa_basic,1,530,12,12,13.917516014312177,741,true
small6,sa_basic,1,540,12,23,13.237090472131923,751,true
small6,sa_basic,1,550,12,12,12.589930845936617,761,true
small6,sa_basic,1,560,12,19,11.974410769433822,771,true
small6,sa_basic,1,570,12,12,11.388983389166944,781,true
small6,sa_basic,1,580,12,23,10.83217747714308,791,true
small6,sa_basic,1,590,12,12,10.302593733513953,801,true
small6,sa_basic,1,600,12,21,9.7989012700182982,811,true
small6,sa_basic,1,610,12,21,9.3198342653483195,821,true
small6,sa_basic,1,620,12,12,8.8641887840348108,831,true
small6,sa_basic,1,630,12,12,8.4308197508565801,841,true
small6,sa_basic,1,640,12,12,8.0186380731706084,851,true
small6,sa_basic,1,650,12,19,7.6266079039311023,861,true
small6,sa_basic,1,660,12,19,7.2537440385191987,871,true
small6,sa_basic,1,670,12,19,6.8991094388413092,881,true
small6,sa_basic,1,680,12,12,6.5618128784739964,891,true
small6,sa_basic,1,690,12,12,6.2410067029373852,901,true
small6,sa_basic,1,700,12,21,5.9358846994685344,911,true
small6,sa_basic,1,710,12,12,5.645680070941296,921,true
small6,sa_basic,1,720,12,12,5.3696635088409836,931,true
small6,sa_basic,1,730,12,12,5.1071413604510427,941,true
small6,sa_basic,1,740,12,12,4.8574538856457314,951,true
small6,sa_basic,1,750,12,21,4.6199735989079818,961,true
small6,sa_basic,1,760,12,12,4.3941036924057917,971,true
small6,sa_basic,1,770,12,12,4.1792765361642026,981,true
small6,sa_basic,1,780,12,19,3.9749522515636753,991,true
small6,sa_basic,1,790,12,12,3.7806173545799413,1001,true
small6,sa_basic,1,800,12,12,3.595783465355689,1011,true
small6,sa_basic,1,810,12,19,3.4199860808611144,1021,true
small6,sa_basic,1,820,12,23,3.2527834075589381,1031,true
small6,sa_basic,1,830,12,21,3.0937552511402795,1041,true
small6,sa_basic,1,840,12,19,2.9425019605411977,1051,true
small6,sa_basic,1,850,12,12,2.7986434235861277,1061,true
small6,sa_basic,1,860,12,12,2.6618181117341768,1071,true
small6,sa_basic,1,870,12,12,2.5316821715276467,1081,true
small6,sa_basic,1,880,12,12,2.4079085604595285,1091,true
small6,sa_basic,1,890,12,12,2.2901862250883109,1101,true
small6,sa_basic,1,900,12,12,2.1782193193346573,1111,true
small6,sa_basic,1,910,12,12,2.0717264609954507,1121,true
small6,sa_basic,1,920,12,12,1.970440024606775,1131,true
small6,sa_basic,1,930,12,12,1.8741054688787284,1141,true
small6,sa_basic,1,940,12,12,1.7824806970118641,1151,true
small6,sa_basic,1,950,12,12,1.6953354482876741,1161,true
small6,sa_basic,1,960,12,12,1.6124507194041375,1171,true
small6,sa_basic,1,970,12,12,1.5336182141020969,1181,true
small6,sa_basic,1,980,12,12,1.4586398196993298,1191,true
small6,sa_basic,1,990,12,12,1.3873271092167994,1201,true
small6,sa_basic,1,1000,12,12,1.3195008678458919,1211,true
small6,sa_basic,1,1010,12,12,1.2549906425666053,1221,true
small6,sa_basic,1,1020,12,12,1.1936343137848471,1231,true
small6,sa_basic,1,1030,12,12,1.1352776879123281,1241,true
small6,sa_basic,1,1040,12,12,1.0797741098651743,1251,true
small6,sa_basic,1,1050,12,12,1.0269840945074284,1261,true
