graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
berlin52,sa_cauchy,4,0,6716,6716,364.03616754283678,211,true
berlin52,sa_cauchy,4,10,6374,6374,33.0941970493488,221,true
berlin52,sa_cauchy,4,20,6299,6343,17.335055597277943,231,true
berlin52,sa_cauchy,4,30,6107,6107,11.743102178801186,241,true
berlin52,sa_cauchy,4,40,5982,5982,8.8789309156789464,251,true
berlin52,sa_cauchy,4,50,5918,5918,7.1379640694673876,261,true
berlin52,sa_cauchy,4,60,5793,5793,5.9678060252924059,271,true
berlin52,sa_cauchy,4,70,5564,5564,5.1272699653920677,281,true
berlin52,sa_cauchy,4,80,5431,5431,4.4942736733683555,291,true
berlin52,sa_cauchy,4,90,5403,5403,4.000397445525679,301,true
berlin52,sa_cauchy,4,100,5116,5116,3.6043184905231365,311,true
berlin52,sa_cauchy,4,110,5085,5085,3.2796051129985297,321,true
berlin52,sa_cauchy,4,120,4768,4768,3.0085633681226178,331,true
berlin52,sa_cauchy,4,130,4692,4692,2.778902042311731,341,true
berlin52,sa_cauchy,4,140,4631,4631,2.5818167910839489,351,true
berlin52,sa_cauchy,4,150,4572,4572,2.410835546641303,361,true
berlin52,sa_cauchy,4,160,4466,4466,2.2610942083406012,371,true
berlin52,sa_cauchy,4,170,4432,4432,2.1288664768586947,381,true
berlin52,sa_cauchy,4,180,4413,4413,2.0112495444355623,391,true
berlin52,sa_cauchy,4,190,4284,4284,1.9059485211666847,401,true
berlin52,sa_cauchy,4,200,4191,4191,1.8111252116559045,411,true
berlin52,sa_cauchy,4,210,4191,4192,1.7252898935679468,421,true
berlin52,sa_cauchy,4,220,4174,4174,1.6472224775693971,431,true
berlin52,sa_cauchy,4,230,4154,4154,1.5759141452070857,441,true
berlin52,sa_cauchy,4,240,4057,4057,1.5105235167752564,451,true
berlin52,sa_cauchy,4,250,4046,4046,1.4503432969834134,461,true
berlin52,sa_cauchy,4,260,4044,4044,1.3947745882867308,471,true
berlin52,sa_cauchy,4,270,4025,4025,1.3433068913019808,481,true
berlin52,sa_cauchy,4,280,3949,3949,1.2955023755972839,491,true
berlin52,sa_cauchy,4,290,3927,3927,1.2509833936179957,501,true
