graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
world666,sa_cauchy,3,0,4986309,4986309,18567.402257559817,211,true
world666,sa_cauchy,3,10,4958327,4958327,1687.9456597781652,221,true
world666,sa_cauchy,3,20,4940903,4940903,884.16201226475323,231,true
world666,sa_cauchy,3,30,4924295,4924295,598.94845992128444,241,true
world666,sa_cauchy,3,40,4889288,4889288,452.86346969658092,251,true
world666,sa_cauchy,3,50,4870858,4870858,364.06671093254545,261,true
world666,sa_cauchy,3,60,4838562,4838562,304.38364356655438,271,true
world666,sa_cauchy,3,70,4835881,4835881,261.5127078529552,281,true
world666,sa_cauchy,3,80,4834238,4834239,229.22718836493601,291,true
world666,sa_cauchy,3,90,4817925,4818018,204.03738744571228,301,true
world666,sa_cauchy,3,100,4808483,4808483,183.83566591643384,311,true
world666,sa_cauchy,3,110,4783643,4783643,167.27389421225061,321,true
world666,sa_cauchy,3,120,4779740,4779911,153.44960543437867,331,true
world666,sa_cauchy,3,130,4744134,4744134,141.73589509587646,341,true
world666,sa_cauchy,3,140,4741204,4741204,131.68370395432495,351,true
world666,sa_cauchy,3,150,4738487,4738487,122.96292885801203,361,true
world666,sa_cauchy,3,160,4721578,4721578,115.32547986061998,371,true
world666,sa_cauchy,3,170,4720639,4720639,108.5812997518118,381,true
world666,sa_cauchy,3,180,4716249,4716249,102.58233291469513,391,true
world666,sa_cauchy,3,190,4707507,4707507,97.21153014429224,401,true
world666,sa_cauchy,3,200,4701771,4701771,92.37513560975033,411,true
world666,sa_cauchy,3,210,4674197,4674197,87.997167097439899,421,true
world666,sa_cauchy,3,220,4646754,4646772,84.015394830587411,431,true
world666,sa_cauchy,3,230,4632652,4632652,80.378364751341195,441,true
world666,sa_cauchy,3,240,4623929,4623929,77.043162894439078,451,true
world666,sa_cauchy,3,250,4597967,4597967,73.97371417354509,461,true
world666,sa_cauchy,3,260,4581674,4581674,71.139472251187044,471,true
world666,sa_cauchy,3,270,4564912,4564912,68.514399474390473,481,true
world666,sa_cauchy,3,280,4544030,4544030,66.076164617650591,491,true
world666,sa_cauchy,3,290,4521742,4521742,63.805506039724456,501,true
