graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
world666,sa_basic,4,0,5115997,5115997,20885.098281140552,211,true
world666,sa_basic,4,10,5110027,5113833,19864.028550966057,221,true
world666,sa_basic,4,20,5103359,5110859,18892.878786685138,231,true
world666,sa_basic,4,30,5103359,5112627,17969.20840767811,241,true
world666,sa_basic,4,40,5073205,5078158,17090.696152993376,251,true
world666,sa_basic,4,50,5073205,5090091,16255.134247824397,261,true
world666,sa_basic,4,60,5073205,5095587,15460.4228551869,271,true
world666,sa_basic,4,70,5070121,5079522,14704.564798852814,281,true
world666,sa_basic,4,80,5049411,5055243,13985.660544279295,291,true
world666,sa_basic,4,90,5042192,5061850,13301.903424919476,301,true
world666,sa_basic,4,100,5042192,5051815,12651.575101918259,311,true
world666,sa_basic,4,110,5036570,5058055,12033.041245782988,321,true
world666,sa_basic,4,120,5030866,5035361,11444.747429176668,331,true
world666,sa_basic,4,130,5014383,5016559,10885.215220512029,341,true
world666,sa_basic,4,140,5007112,5008408,10353.038468529201,351,true
world666,sa_basic,4,150,4983843,4983843,9846.8797685199643,361,true
world666,sa_basic,4,160,4959624,4959624,9365.4671013177922,371,true
world666,sa_basic,4,170,4938424,4939061,8907.5906366072595,381,true
world666,sa_basic,4,180,4920312,4920312,8472.0996925192158,391,true
world666,sa_basic,4,190,4894493,4894493,8057.899843870975,401,true
world666,sa_basic,4,200,4883503,4883503,7663.9501717842459,411,true
world666,sa_basic,4,210,4865904,4866168,7289.2606477688878,421,true
world666,sa_basic,4,220,4847598,4864038,6932.889645698483,431,true
world666,sa_basic,4,230,4847598,4853821,6593.9415754250831,441,true
world666,sa_basic,4,240,4847598,4858823,6271.5646320862279,451,true
world666,sa_basic,4,250,4847598,4857315,5964.9486554480527,461,true
world666,sa_basic,4,260,4830649,4830649,5673.323093904829,471,true
world666,sa_basic,4,270,4830649,4840241,5395.9550680182992,481,true
world666,sa_basic,4,280,4816880,4818128,5132.1475287303274,491,true
world666,sa_basic,4,290,4756284,4756284,4881.23750562029,501,true
world666,sa_basic,4,300,4755730,4757431,4642.5944408049336,511,true
world666,sa_basic,4,310,4755437,4755437,4415.6186042936479,521,true
world666,sa_basic,4,320,4755437,4755643,4199.7395868168205,531,true
world666,sa_basic,4,330,4724221,4724768,3994.4148663396131,541,true
world666,sa_basic,4,340,4719106,4719106,3799.1284446586883,551,true
world666,sa_basic,4,350,4666941,4667274,3613.38955065555,561,true
world666,sa_basic,4,360,4636662,4642154,3436.7314069476565,571,true
world666,sa_basic,4,370,4634929,4634929,3268.7100568378014,581,true
world666,sa_basic,4,380,4602354,4602452,3108.9032486137817,591,true
world666,sa_basic,4,390,4601433,4603617,2956.9093743945159,601,true
world666,sa_basic,4,400,4573163,4578072,2812.3464608558315,611,true
world666,sa_basic,4,410,4562650,4566487,2674.851209299542,621,true
world666,sa_basic,4,420,4562650,4564930,2544.0780826534146,631,true
world666,sa_basic,4,430,4541954,4541954,2419.6984371076001,641,true
world666,sa_basic,4,440,4526658,4526658,2301.3996962052333,651,true
world666,sa_basic,4,450,4525648,4532601,2188.8845653116473,661,true
world666,sa_basic,4,460,4525648,4529638,2081.870284488075,671,true
world666,sa_basic,4,470,4494093,4494093,1980.0879178922667,681,true
world666,sa_basic,4,480,4489036,4489221,1883.2816779202126,691,true
world666,sa_basic,4,490,4489036,4492336,1791.2082823904914,701,true
world666,sa_basic,4,500,4475536,4475964,1703.6363431557916,711,true
world666,sa_basic,4,510,4472320,4474247,1620.3457846051356,721,true
world666,sa_basic,4,520,4449340,4449340,1541.127290595454,731,true
world666,sa_basic,4,530,4449340,4450008,1465.7817784226038,741,true
world666,sa_basic,4,540,4433673,4433673,1394.1198985098736,751,true
world666,sa_basic,4,550,4427068,4427068,1325.9615585566546,761,true
world666,sa_basic,4,560,4416022,4416022,1261.1354709514176,771,true
world666,sa_basic,4,570,4368884,4368884,1199.4787223116155,781,true
world666,sa_basic,4,580,4362465,4362465,1140.836364068718,791,true
world666,sa_basic,4,590,4339558,4339558,1085.0610230694954,801,true
world666,sa_basic,4,600,4328977,4328977,1032.0125312149517,811,true
world666,sa_basic,4,610,4328184,4329169,981.55757320616397,821,true
world666,sa_basic,4,620,4325038,4325038,933.56935151178129,831,true
world666,sa_basic,4,630,4309317,4309317,887.92726771521632,841,true
world666,sa_basic,4,640,4302208,4302208,844.51661944073578,851,true
world666,sa_basic,4,650,4286442,4286442,803.22831209679077,861,true
world666,sa_basic,4,660,4273536,4273536,763.95858471218048,871,true
world666,sa_basic,4,670,4250918,4250918,726.60874917604838,881,true
world666,sa_basic,4,680,4248913,4248913,691.08494222640275,891,true
world666,sa_basic,4,690,4240832,4240832,657.29788956388415,901,true
world666,sa_basic,4,700,4224798,4224798,625.16268149798248,911,true
world666,sa_basic,4,710,4210761,4210761,594.59855956187778,921,true
world666,sa_basic,4,720,4205365,4205365,565.5287135596576,931,true
world666,sa_basic,4,730,4202191,4202191,537.88008853586609,941,true
world666,sa_basic,4,740,4182652,4182652,511.58320118228841,951,true
world666,sa_basic,4,750,4182652,4182652,486.57196522058354,961,true
world666,sa_basic,4,760,4167385,4167385,462.78352532193622,971,true
world666,sa_basic,4,770,4163992,4163992,440.15809914635656,981,true
world666,sa_basic,4,780,4138705,4138705,418.63882710465731,991,true
world666,sa_basic,4,790,4126309,4126309,398.17162946554828,1001,true
world666,sa_basic,4,800,4125065,4125065,378.70507044874654,1011,true
world666,sa_basic,4,810,4119742,4119742,360.19022896255672,1021,true
world666,sa_basic,4,820,4119519,4119519,342.58057566107357,1031,true
world666,sa_basic,4,830,4086362,4086362,325.83185601204286,1041,true
world666,sa_basic,4,840,4075724,4075724,309.90197908151868,1051,true
world666,sa_basic,4,850,4070603,4070603,294.75091175582418,1061,true
world666,sa_basic,4,860,4064955,4064955,280.34057813498708,1071,true
world666,sa_basic,4,870,4055409,4055409,266.63476384481754,1081,true
world666,sa_basic,4,880,4043045,4043045,253.59902502715465,1091,true
world666,sa_basic,4,890,4036814,4036814,241.20060177956967,1101,true
world666,sa_basic,4,900,4024386,4024386,229.40833582698923,1111,true
world666,sa_basic,4,910,4017343,4017343,218.19259221834329,1121,true
world666,sa_basic,4,920,4002419,4002419,207.52518485145345,1131,true
world666,sa_basic,4,930,3979307,3979463,197.37930563899931,1141,true
world666,sa_basic,4,940,3976050,3976050,187.72945713755212,1151,true
world666,sa_basic,4,950,3968189,3968189,178.55138847036574,1161,true
world666,sa_basic,4,960,3962920,3962920,169.82203438289423,1171,true
world666,sa_basic,4,970,3957001,3957001,161.51945727787731,1181,true
world666,sa_basic,4,980,3944726,3945226,153.62279208432255,1191,true
world666,sa_basic,4,990,3924786,3924786,146.1121938218362,1201,true
world666,sa_basic,4,1000,3911046,3911046,138.96878772852676,1211,true
world666,sa_basic,4,1010,3898181,3898181,132.17462182714922,1221,true
world666,sa_basic,4,1020,3888851,3888851,125.71262181028396,1231,true
world666,sa_basic,4,1030,3884878,3884878,119.56654813117341,1241,true
world666,sa_basic,4,1040,3875719,3875719,113.72095519238233,1251,true
world666,sa_basic,4,1050,3874670,3874670,108.16115252971895,1261,true
world666,sa_basic,4,1060,3849370,3849370,102.87316789386927,1271,true
world666,sa_basic,4,1070,3836136,3836136,97.843712136965237,1281,true
world666,sa_basic,4,1080,3835872,3835872,93.060145815844436,1291,true
world666,sa_basic,4,1090,3826387,3826387,88.510447428071558,1301,true
world666,sa_basic,4,1100,3826387,3826387,84.183183200896977,1311,true
world666,sa_basic,4,1110,3825427,3825427,80.067478357229092,1321,true
world666,sa_basic,4,1120,3809638,3809638,76.15298978640952,1331,true
world666,sa_basic,4,1130,3793531,3793531,72.429880051110558,1341,true
world666,sa_basic,4,1140,3791878,3791878,68.888792665031986,1351,true
world666,sa_basic,4,1150,3771161,3771161,65.520828579268056,1361,true
