graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
berlin52,aco_elite,1,0,,,,0,false
berlin52,aco_elite,1,10,1996,,,400,true
berlin52,aco_elite,1,20,1995,,,800,true
berlin52,aco_elite,1,30,1985,,,1200,true
berlin52,aco_elite,1,40,1961,,,1600,true
berlin52,aco_elite,1,50,1961,,,2000,true
berlin52,aco_elite,1,60,1920,,,2400,true
berlin52,aco_elite,1,70,1920,,,2800,true
berlin52,aco_elite,1,80,1920,,,3200,true
berlin52,aco_elite,1,90,1920,,,3600,true
berlin52,aco_elite,1,100,1901,,,4000,true
berlin52,aco_elite,1,110,1901,,,4400,true
berlin52,aco_elite,1,120,1901,,,4800,true
berlin52,aco_elite,1,130,1901,,,5200,true
berlin52,aco_elite,1,140,1901,,,5600,true
berlin52,aco_elite,1,150,1901,,,6000,true
berlin52,aco_elite,1,160,1901,,,6400,true
berlin52,aco_elite,1,170,1901,,,6800,true
berlin52,aco_elite,1,180,1901,,,7200,true
berlin52,aco_elite,1,190,1901,,,7600,true
berlin52,aco_elite,1,200,1901,,,8000,true
berlin52,aco_elite,1,210,1901,,,8400,true
berlin52,aco_elite,1,220,1889,,,8800,true
berlin52,aco_elite,1,230,1889,,,9200,true
berlin52,aco_elite,1,240,1889,,,9600,true
berlin52,aco_elite,1,250,1889,,,10000,true
berlin52,aco_elite,1,260,1889,,,10400,true
berlin52,aco_elite,1,270,1889,,,10800,true
berlin52,aco_elite,1,280,1889,,,11200,true
berlin52,aco_elite,1,290,1889,,,11600,true
berlin52,aco_elite,1,300,1889,,,12000,true
berlin52,aco_elite,1,310,1889,,,12400,true
berlin52,aco_elite,1,320,1889,,,12800,true
berlin52,aco_elite,1,330,1889,,,13200,true
berlin52,aco_elite,1,340,1889,,,13600,true
berlin52,aco_elite,1,350,1889,,,14000,true
berlin52,aco_elite,1,360,1889,,,14400,true
berlin52,aco_elite,1,370,1889,,,14800,true
berlin52,aco_elite,1,380,1889,,,15200,true
berlin52,aco_elite,1,390,1889,,,15600,true
berlin52,aco_elite,1,400,1889,,,16000,true
berlin52,aco_elite,1,410,1889,,,16400,true
berlin52,aco_elite,1,420,1889,,,16800,true
berlin52,aco_elite,1,420,1889,,,16800,true
