graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
small6,sa_cauchy,1,0,,74,198.30284020931137,211,false
small6,sa_cauchy,1,10,,123,18.027530928119216,221,false
small6,sa_cauchy,1,20,,73,9.4429923909195885,231,false
small6,sa_cauchy,1,30,,73,6.3968658132035925,241,false
small6,sa_cauchy,1,40,12,12,4.8366546392514964,251,true
small6,sa_cauchy,1,50,12,12,3.8882909844963014,261,true
small6,sa_cauchy,1,60,12,12,3.2508662329395306,271,true
small6,sa_cauchy,1,70,12,12,2.7929977494269207,281,true
small6,sa_cauchy,1,80,12,12,2.4481832124606342,291,true
small6,sa_cauchy,1,90,12,12,2.179152090212213,301,true
small6,sa_cauchy,1,100,12,12,1.9633944575179343,311,true
small6,sa_cauchy,1,110,12,12,1.78651207395776,321,true
small6,sa_cauchy,1,120,12,12,1.6388664480108377,331,true
small6,sa_cauchy,1,130,12,12,1.5137621390023768,341,true
small6,sa_cauchy,1,140,12,12,1.4064031220518536,351,true
small6,sa_cauchy,1,150,12,12,1.3132638424457708,361,true
small6,sa_cauchy,1,160,12,12,1.2316946596851639,371,true
small6,sa_cauchy,1,170,12,12,1.1596657322181951,381,true
small6,sa_cauchy,1,180,12,12,1.0955958022613888,391,true
small6,sa_cauchy,1,190,12,12,1.0382347654937769,401,true
small6,sa_cauchy,1,200,12,12,0.98658129457368837,411,true
small6,sa_cauchy,1,210,12,12,0.93982388724792121,421,true
small6,sa_cauchy,1,220,12,12,0.8972979194991465,431,true
small6,sa_cauchy,1,230,12,12,0.85845385371996263,441,true
small6,sa_cauchy,1,240,12,12,0.82283336186436251,451,true
small6,sa_cauchy,1,250,12,12,0.79005115621239586,461,true
small6,sa_cauchy,1,260,12,12,0.75978099697054169,471,true
small6,sa_cauchy,1,270,12,12,0.73174479782033719,481,true
small6,sa_cauchy,1,280,12,12,0.70570405768438205,491,true
small6,sa_cauchy,1,290,12,12,0.68145305913852705,501,true
small6,sa_cauchy,1,300,12,12,0.65881342262229692,511,true
small6,sa_cauchy,1,310,12,12,0.6376297112839594,521,true
small6,sa_cauchy,1,320,12,12,0.61776585734987965,531,true
