graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
world666,aco_elite,4,0,,,,0,false
world666,aco_elite,4,10,577094,,,400,true
world666,aco_elite,4,20,392644,,,800,true
world666,aco_elite,4,30,392644,,,1200,true
world666,aco_elite,4,40,381820,,,1600,true
world666,aco_elite,4,50,381820,,,2000,true
world666,aco_elite,4,60,381820,,,2400,true
world666,aco_elite,4,70,381820,,,2800,true
world666,aco_elite,4,80,381820,,,3200,true
world666,aco_elite,4,90,380310,,,3600,true
world666,aco_elite,4,100,380310,,,4000,true
world666,aco_elite,4,110,379068,,,4400,true
world666,aco_elite,4,120,373554,,,4800,true
world666,aco_elite,4,130,370842,,,5200,true
world666,aco_elite,4,140,370069,,,5600,true
world666,aco_elite,4,150,365487,,,6000,true
world666,aco_elite,4,160,365487,,,6400,true
world666,aco_elite,4,170,357283,,,6800,true
world666,aco_elite,4,180,357283,,,7200,true
world666,aco_elite,4,190,357283,,,7600,true
world666,aco_elite,4,200,357283,,,8000,true
world666,aco_elite,4,210,349202,,,8400,true
world666,aco_elite,4,220,348395,,,8800,true
world666,aco_elite,4,230,345465,,,9200,true
world666,aco_elite,4,240,345465,,,9600,true
world666,aco_elite,4,250,345465,,,10000,true
world666,aco_elite,4,260,345465,,,10400,true
world666,aco_elite,4,270,345465,,,10800,true
world666,aco_elite,4,280,345465,,,11200,true
world666,aco_elite,4,290,345465,,,11600,true
world666,aco_elite,4,300,345465,,,12000,true
world666,aco_elite,4,310,345465,,,12400,true
world666,aco_elite,4,320,345465,,,12800,true
world666,aco_elite,4,330,345465,,,13200,true
world666,aco_elite,4,340,345465,,,13600,true
world666,aco_elite,4,350,345465,,,14000,true
world666,aco_elite,4,360,345465,,,14400,true
world666,aco_elite,4,370,345465,,,14800,true
world666,aco_elite,4,380,345465,,,15200,true
world666,aco_elite,4,390,345465,,,15600,true
world666,aco_elite,4,400,345465,,,16000,true
world666,aco_elite,4,410,345465,,,16400,true
world666,aco_elite,4,420,345465,,,16800,true
world666,aco_elite,4,428,345465,,,17120,true
