graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
world666,sa_basic,5,0,5166554,5166554,18647.702605907009,211,true
world666,sa_basic,5,10,5141772,5141772,17736.018858391126,221,true
world666,sa_basic,5,20,5134563,5150176,16868.90721034777,231,true
world666,sa_basic,5,30,5120149,5120149,16044.18853764887,241,true
world666,sa_basic,5,40,5093118,5126083,15259.790253260659,251,true
world666,sa_basic,5,50,5093118,5141601,14513.74109865906,261,true
world666,sa_basic,5,60,5093118,5139336,13804.166189892056,271,true
world666,sa_basic,5,70,5093118,5124895,13129.28230583943,281,true
world666,sa_basic,5,80,5093118,5104337,12487.393406828891,291,true
world666,sa_basic,5,90,5074048,5074048,11876.886372346446,301,true
world666,sa_basic,5,100,5062687,5069970,11296.226947129575,311,true
world666,sa_basic,5,110,5060021,5079349,10743.955885455376,321,true
world666,sa_basic,5,120,5054695,5064869,10218.685283933957,331,true
world666,sa_basic,5,130,5053571,5059084,9719.0950935910896,341,true
world666,sa_basic,5,140,5029336,5029451,9243.929802474664,351,true
world666,sa_basic,5,150,5019272,5040172,8791.9952804481145,361,true
world666,sa_basic,5,160,5019272,5032968,8362.1557782414548,371,true
world666,sa_basic,5,170,5019272,5024709,7953.3310732183381,381,true
world666,sa_basic,5,180,5003884,5004899,7564.4937546861702,391,true
world666,sa_basic,5,190,4989047,4991815,7194.6666419270796,401,true
world666,sa_basic,5,200,4959466,4960101,6842.9203284610012,411,true
world666,sa_basic,5,210,4950781,4958190,6508.3708463694265,421,true
world666,sa_basic,5,220,4910641,4910641,6190.1774448100523,431,true
world666,sa_basic,5,230,4880445,4880445,5887.5404771395679,441,true
world666,sa_basic,5,240,4840685,4840685,5599.6993913347269,451,true
world666,sa_basic,5,250,4807130,4807130,5325.9308186614744,461,true
world666,sa_basic,5,260,4805736,4815574,5065.5467557887896,471,true
world666,sa_basic,5,270,4797636,4802558,4817.8928357787436,481,true
world666,sa_basic,5,280,4793052,4795619,4582.3466836076286,491,true
world666,sa_basic,5,290,4770911,4771847,4358.3163520854487,501,true
world666,sa_basic,5,300,4754165,4755964,4145.2388342430977,511,true
world666,sa_basic,5,310,4724214,4727165,3942.5786484487362,521,true
world666,sa_basic,5,320,4724214,4725382,3749.8264926976435,531,true
world666,sa_basic,5,330,4710726,4710726,3566.4979646936636,541,true
world666,sa_basic,5,340,4684263,4684263,3392.1323445056996,551,true
world666,sa_basic,5,350,4670506,4670736,3226.2914367399799,561,true
world666,sa_basic,5,360,4659716,4664755,3068.5584693183646,571,true
world666,sa_basic,5,370,4659716,4662519,2918.5370460952395,581,true
world666,sa_basic,5,380,4654674,4658922,2775.850150680832,591,true
world666,sa_basic,5,390,4652780,4652780,2640.1391989674785,601,true
world666,sa_basic,5,400,4642811,4642811,2511.0631379777569,611,true
world666,sa_basic,5,410,4633223,4633223,2388.2975887698153,621,true
world666,sa_basic,5,420,4625811,4626492,2271.534031245948,631,true
world666,sa_basic,5,430,4603952,4603952,2160.4790288157747,641,true
world666,sa_basic,5,440,4589539,4589539,2054.8534909655359,651,true
world666,sa_basic,5,450,4570763,4570763,1954.3919718802779,661,true
world666,sa_basic,5,460,4559333,4559333,1858.8420033563079,671,true
world666,sa_basic,5,470,4528617,4528617,1767.9634603274746,681,true
world666,sa_basic,5,480,4493114,4493114,1681.5279574107819,691,true
world666,sa_basic,5,490,4470294,4470309,1599.3182749548114,701,true
world666,sa_basic,5,500,4458104,4458854,1521.127813148564,711,true
world666,sa_basic,5,510,4444051,4444053,1446.7600728188452,721,true
world666,sa_basic,5,520,4443589,4443589,1376.0281616114012,731,true
world666,sa_basic,5,530,4421539,4421539,1308.7543243147959,741,true
world666,sa_basic,5,540,4421539,4423459,1244.7694961466887,751,true
world666,sa_basic,5,550,4416119,4416119,1183.9128778798899,761,true
world666,sa_basic,5,560,4398296,4398296,1126.0315317404495,771,true
world666,sa_basic,5,570,4387809,4387809,1070.9799970622319,781,true
world666,sa_basic,5,580,4379890,4379899,1018.6199247320914,791,true
world666,sa_basic,5,590,4352968,4352968,968.81972950697411,801,true
world666,sa_basic,5,600,4334535,4334535,921.45425932919181,811,true
world666,sa_basic,5,610,4299334,4299334,876.40448080882868,821,true
world666,sa_basic,5,620,4279880,4279880,833.55718008287215,831,true
world666,sa_basic,5,630,4269633,4270103,792.80467829930137,841,true
world666,sa_basic,5,640,4269508,4272209,754.04456101112282,851,true
world666,sa_basic,5,650,4252620,4252620,717.17942080029457,861,true
world666,sa_basic,5,660,4251993,4251993,682.11661248473479,871,true
world666,sa_basic,5,670,4232259,4232259,648.76802029322653,881,true
world666,sa_basic,5,680,4195345,4195345,617.04983642311129,891,true
world666,sa_basic,5,690,4175727,4175727,586.88235042426845,901,true
