graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
world666,sa_cauchy,4,0,5115997,5115997,20885.098281140552,211,true
world666,sa_cauchy,4,10,5110027,5111081,1898.6452982855046,221,true
world666,sa_cauchy,4,20,5107102,5107102,994.52848957812148,231,true
world666,sa_cauchy,4,30,5084083,5084083,673.71284777872745,241,true
world666,sa_cauchy,4,40,5068545,5068545,509.39264100342808,251,true
world666,sa_cauchy,4,50,5044876,5044876,409.51173100275594,261,true
world666,sa_cauchy,4,60,5012628,5012628,342.37866034656645,271,true
world666,sa_cauchy,4,70,4985388,4985388,294.15631381888102,281,true
world666,sa_cauchy,4,80,4971844,4971844,257.84071952025374,291,true
world666,sa_cauchy,4,90,4964762,4964762,229.50657451802803,301,true
world666,sa_cauchy,4,100,4957809,4957886,206.7831512984213,311,true
world666,sa_cauchy,4,110,4936787,4936787,188.15403856883381,321,true
world666,sa_cauchy,4,120,4922419,4922419,172.60411802595499,331,true
world666,sa_cauchy,4,130,4913312,4913312,159.42823115374466,341,true
world666,sa_cauchy,4,140,4904578,4904578,148.12126440525213,351,true
world666,sa_cauchy,4,150,4898237,4898237,138.31190914662616,361,true
world666,sa_cauchy,4,160,4880074,4880074,129.72110733627673,371,true
world666,sa_cauchy,4,170,4848139,4848139,122.1350776674886,381,true
world666,sa_cauchy,4,180,4832041,4832041,115.38728332121852,391,true
world666,sa_cauchy,4,190,4820844,4820951,109.34606429916519,401,true
world666,sa_cauchy,4,200,4800937,4800937,103.9059615977142,411,true
world666,sa_cauchy,4,210,4774953,4774953,98.981508441424424,421,true
world666,sa_cauchy,4,220,4759562,4759562,94.502707154482138,431,true
world666,sa_cauchy,4,230,4744669,4744669,90.411680870738323,441,true
world666,sa_cauchy,4,240,4740530,4740530,86.660158842906853,451,true
world666,sa_cauchy,4,250,4720673,4720673,83.207562873069932,461,true
world666,sa_cauchy,4,260,4674605,4674605,80.019533644216679,471,true
