graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
berlin52,sa_basic,5,0,7634,7634,353.0019777789235,211,true
berlin52,sa_basic,5,10,7608,7662,335.74375713998739,221,true
berlin52,sa_basic,5,20,7490,7704,319.32928865648182,231,true
berlin52,sa_basic,5,30,7469,7504,303.71732139560862,241,true
berlin52,sa_basic,5,40,7370,7501,288.86862117729208,251,true
berlin52,sa_basic,5,50,7370,7682,274.74587197540188,261,true
berlin52,sa_basic,5,60,7346,7347,261.3135821394568,271,true
berlin52,sa_basic,5,70,7346,7557,248.53799520113699,281,true
berlin52,sa_basic,5,80,7346,7417,236.38700504145473,291,true
berlin52,sa_basic,5,90,7346,7501,224.8300752053911,301,true
berlin52,sa_basic,5,100,7299,7299,213.83816216122881,311,true
berlin52,sa_basic,5,110,7248,7452,203.38364231172721,321,true
berlin52,sa_basic,5,120,7205,7226,193.44024257371075,331,true
berlin52,sa_basic,5,130,7106,7106,183.9829743516126,341,true
berlin52,sa_basic,5,140,6727,6727,174.98807073904302,351,true
berlin52,sa_basic,5,150,6673,6737,166.43292679056495,361,true
berlin52,sa_basic,5,160,6536,6542,158.29604271357448,371,true
berlin52,sa_basic,5,170,6498,6889,150.55696983752324,381,true
berlin52,sa_basic,5,180,6498,6727,143.19625922469803,391,true
berlin52,sa_basic,5,190,6498,6598,136.19541279341306,401,true
berlin52,sa_basic,5,200,6334,6334,129.53683683078273,411,true
berlin52,sa_basic,5,210,5947,6019,123.20379777824918,421,true
berlin52,sa_basic,5,220,5947,6161,117.18038017874915,431,true
berlin52,sa_basic,5,230,5947,6055,111.45144667983884,441,true
berlin52,sa_basic,5,240,5855,5855,106.00259999226051,451,true
berlin52,sa_basic,5,250,5791,5882,100.82014670834992,461,true
berlin52,sa_basic,5,260,5791,6092,95.891062889356959,471,true
berlin52,sa_basic,5,270,5791,6015,91.202961335197841,481,true
berlin52,sa_basic,5,280,5791,5974,86.74406045438478,491,true
berlin52,sa_basic,5,290,5791,5937,82.503154655900715,501,true
berlin52,sa_basic,5,300,5785,5849,78.469586188611473,511,true
berlin52,sa_basic,5,310,5720,5720,74.633218357445386,521,true
berlin52,sa_basic,5,320,5643,5740,70.984410049030302,531,true
berlin52,sa_basic,5,330,5643,5734,67.513991502769059,541,true
berlin52,sa_basic,5,340,5508,5544,64.213241266463697,551,true
berlin52,sa_basic,5,350,5463,5473,61.07386427857638,561,true
berlin52,sa_basic,5,360,5334,5334,58.087971022045622,571,true
berlin52,sa_basic,5,370,5199,5462,55.248057697269793,581,true
berlin52,sa_basic,5,380,5199,5443,52.54698736443077,591,true
berlin52,sa_basic,5,390,5199,5411,49.977972007767015,601,true
berlin52,sa_basic,5,400,5199,5335,47.534555476721984,611,true
berlin52,sa_basic,5,410,5199,5247,45.210597261097519,621,true
