graph,algorithm,seed,iteration,bestCost,currentCost,currentTemperature,objectiveEvaluations,isFeasible
berlin52,aco_elite,2,0,,,,0,false
berlin52,aco_elite,2,10,1994,,,400,true
berlin52,aco_elite,2,20,1957,,,800,true
berlin52,aco_elite,2,30,1957,,,1200,true
berlin52,aco_elite,2,40,1957,,,1600,true
berlin52,aco_elite,2,50,1924,,,2000,true
berlin52,aco_elite,2,60,1924,,,2400,true
berlin52,aco_elite,2,70,1924,,,2800,true
berlin52,aco_elite,2,80,1924,,,3200,true
berlin52,aco_elite,2,90,1924,,,3600,true
berlin52,aco_elite,2,100,1924,,,4000,true
berlin52,aco_elite,2,110,1924,,,4400,true
berlin52,aco_elite,2,120,1924,,,4800,true
berlin52,aco_elite,2,130,1924,,,5200,true
berlin52,aco_elite,2,140,1924,,,5600,true
berlin52,aco_elite,2,150,1924,,,6000,true
berlin52,aco_elite,2,160,1924,,,6400,true
berlin52,aco_elite,2,170,1924,,,6800,true
berlin52,aco_elite,2,180,1924,,,7200,true
berlin52,aco_elite,2,190,1924,,,7600,true
berlin52,aco_elite,2,200,1924,,,8000,true
berlin52,aco_elite,2,210,1924,,,8400,true
berlin52,aco_elite,2,220,1924,,,8800,true
berlin52,aco_elite,2,230,1924,,,9200,true
berlin52,aco_elite,2,240,1924,,,9600,true
berlin52,aco_elite,2,244,1924,,,9760,true
